"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","perceptual_distance"
"D101","D78","greed","justice",0.316266758132669,"greed_justice_D101_D78","values",2.11283802477236
"D101","D78","evil","justice",0.104956242035999,"evil_justice_D101_D78","values",2.11283802477236
"D101","D78","evil","peace",0.205201573349671,"evil_peace_D101_D78","values",2.11283802477236
"D101","D78","evil","love",0.313394572481114,"evil_love_D101_D78","values",2.11283802477236
"D101","D78","love","peace",0.112833684553039,"love_peace_D101_D78","values",2.11283802477236
"D101","D78","justice","peace",0.0997154533325801,"justice_peace_D101_D78","values",2.11283802477236
"D101","D78","evil","greed",0.21654908325221,"evil_greed_D101_D78","values",2.11283802477236
"D101","D78","greed","peace",0.412554654447683,"greed_peace_D101_D78","values",2.11283802477236
"D101","D78","justice","love",0.209992926250941,"justice_love_D101_D78","values",2.11283802477236
"D101","D82","greed","love",0.251325256568995,"greed_love_D101_D82","values",1.49446764026282
"D101","D82","evil","peace",0.110617787480427,"evil_peace_D101_D82","values",1.49446764026282
"D101","D82","evil","greed",0.118928720650746,"evil_greed_D101_D82","values",1.49446764026282
"D101","D82","greed","peace",0.229983130955325,"greed_peace_D101_D82","values",1.49446764026282
"D101","D82","evil","love",0.135612406548541,"evil_love_D101_D82","values",1.49446764026282
"D101","D82","evil","justice",0.00966800624396402,"evil_justice_D101_D82","values",1.49446764026282
"D101","D82","love","peace",0.0284977680111578,"love_peace_D101_D82","values",1.49446764026282
"D101","D82","justice","peace",0.101072685601278,"justice_peace_D101_D82","values",1.49446764026282
"D101","D82","greed","justice",0.12876477283401,"greed_justice_D101_D82","values",1.49446764026282
"D101","D82","justice","love",0.126387302970722,"justice_love_D101_D82","values",1.49446764026282
"D101","D84","greed","love",0.376599506478585,"greed_love_D101_D84","values",1.63799485338518
"D101","D84","love","peace",0.00980339692890597,"love_peace_D101_D84","values",1.63799485338518
"D101","D84","justice","peace",0.0371001120699463,"justice_peace_D101_D84","values",1.63799485338518
"D101","D84","evil","peace",0.0130801208154379,"evil_peace_D101_D84","values",1.63799485338518
"D101","D84","evil","love",0.0223924522819536,"evil_love_D101_D84","values",1.63799485338518
"D101","D84","greed","justice",0.333032609767842,"greed_justice_D101_D84","values",1.63799485338518
"D101","D84","evil","justice",0.0234152579588457,"evil_justice_D101_D84","values",1.63799485338518
"D101","D84","evil","greed",0.354112362366395,"evil_greed_D101_D84","values",1.63799485338518
"D101","D84","greed","peace",0.375089217093504,"greed_peace_D101_D84","values",1.63799485338518
"D101","D84","justice","love",0.0459602015690226,"justice_love_D101_D84","values",1.63799485338518
"D101","D87","evil","peace",0.14676881129436,"evil_peace_D101_D87","values",1.44805773563957
"D101","D87","greed","peace",0.276392774569483,"greed_peace_D101_D87","values",1.44805773563957
"D101","D87","justice","peace",0.002040630495177,"justice_peace_D101_D87","values",1.44805773563957
"D101","D87","evil","love",0.231654432237865,"evil_love_D101_D87","values",1.44805773563957
"D101","D87","greed","love",0.189162698586432,"greed_love_D101_D87","values",1.44805773563957
"D101","D87","greed","justice",0.268949405410146,"greed_justice_D101_D87","values",1.44805773563957
"D101","D87","evil","greed",0.409732585201155,"evil_greed_D101_D87","values",1.44805773563957
"D101","D87","justice","love",0.0847359935885783,"justice_love_D101_D87","values",1.44805773563957
"D101","D87","evil","justice",0.145798231757733,"evil_justice_D101_D87","values",1.44805773563957
"D101","D87","love","peace",0.0885407218502889,"love_peace_D101_D87","values",1.44805773563957
"D102","D1","justice","peace",0.148098240827241,"justice_peace_D102_D1","values",1.20333442592147
"D102","D1","evil","peace",0.0867289262046975,"evil_peace_D102_D1","values",1.20333442592147
"D102","D1","justice","love",0.278832028653611,"justice_love_D102_D1","values",1.20333442592147
"D102","D1","greed","love",0.030891191050251,"greed_love_D102_D1","values",1.20333442592147
"D102","D1","evil","love",0.340439423909538,"evil_love_D102_D1","values",1.20333442592147
"D102","D1","evil","greed",0.308354082006026,"evil_greed_D102_D1","values",1.20333442592147
"D102","D1","greed","justice",0.246912785954367,"greed_justice_D102_D1","values",1.20333442592147
"D102","D1","love","peace",0.422366759396254,"love_peace_D102_D1","values",1.20333442592147
"D102","D1","evil","justice",0.0621243629225854,"evil_justice_D102_D1","values",1.20333442592147
"D102","D1","greed","peace",0.390471684720738,"greed_peace_D102_D1","values",1.20333442592147
"D102","D101","justice","peace",0.0812057298109257,"justice_peace_D102_D101","values",0.241517325942468
"D102","D101","greed","justice",0.0949175627117793,"greed_justice_D102_D101","values",0.241517325942468
"D102","D101","evil","peace",0.0773703799341425,"evil_peace_D102_D101","values",0.241517325942468
"D102","D101","greed","peace",0.178869870096423,"greed_peace_D102_D101","values",0.241517325942468
"D102","D101","love","peace",0.00417354236582129,"love_peace_D102_D101","values",0.241517325942468
"D102","D101","justice","love",0.0761838751602567,"justice_love_D102_D101","values",0.241517325942468
"D102","D101","greed","love",0.172596675241709,"greed_love_D102_D101","values",0.241517325942468
"D102","D101","evil","greed",0.0985740076203883,"evil_greed_D102_D101","values",0.241517325942468
"D102","D101","evil","love",0.072397440432989,"evil_love_D102_D101","values",0.241517325942468
"D102","D101","evil","justice",0.00369899594537659,"evil_justice_D102_D101","values",0.241517325942468
"D102","D103","justice","peace",0.0773561670651126,"justice_peace_D102_D103","values",1.43193705280756
"D102","D103","justice","love",0.143525036103058,"justice_love_D102_D103","values",1.43193705280756
"D102","D103","evil","peace",0.0809639851150377,"evil_peace_D102_D103","values",1.43193705280756
"D102","D103","evil","greed",0.183031124503767,"evil_greed_D102_D103","values",1.43193705280756
"D102","D103","greed","love",0.0453920483734367,"greed_love_D102_D103","values",1.43193705280756
"D102","D103","evil","love",0.139483694797192,"evil_love_D102_D103","values",1.43193705280756
"D102","D103","love","peace",0.219761508378099,"love_peace_D102_D103","values",1.43193705280756
"D102","D103","greed","justice",0.187103486606581,"greed_justice_D102_D103","values",1.43193705280756
"D102","D103","evil","justice",0.00377549383566378,"evil_justice_D102_D103","values",1.43193705280756
"D102","D103","greed","peace",0.262066369427572,"greed_peace_D102_D103","values",1.43193705280756
"D102","D105","justice","peace",0.312395337452453,"justice_peace_D102_D105","values",2.43309959785146
"D102","D105","justice","love",0.135286028649254,"justice_love_D102_D105","values",2.43309959785146
"D102","D105","evil","peace",0.512495045914895,"evil_peace_D102_D105","values",2.43309959785146
"D102","D105","evil","greed",0.213498605622909,"evil_greed_D102_D105","values",2.43309959785146
"D102","D105","greed","love",0.278416520927949,"greed_love_D102_D105","values",2.43309959785146
"D102","D105","evil","love",0.0711311054256272,"evil_love_D102_D105","values",2.43309959785146
"D102","D105","love","peace",0.441844130098055,"love_peace_D102_D105","values",2.43309959785146
"D102","D105","greed","justice",0.406355974119087,"greed_justice_D102_D105","values",2.43309959785146
"D102","D105","evil","justice",0.207294321047279,"evil_justice_D102_D105","values",2.43309959785146
"D102","D105","greed","peace",0.68275231374362,"greed_peace_D102_D105","values",2.43309959785146
"D102","D11","evil","peace",0.282530936410935,"evil_peace_D102_D11","values",1.99587830739742
"D102","D11","greed","love",0.0875383951958753,"greed_love_D102_D11","values",1.99587830739742
"D102","D11","justice","love",0.113987470588385,"justice_love_D102_D11","values",1.99587830739742
"D102","D11","justice","peace",0.244566576998901,"justice_peace_D102_D11","values",1.99587830739742
"D102","D11","love","peace",0.131509544500935,"love_peace_D102_D11","values",1.99587830739742
"D102","D11","evil","love",0.152734291648685,"evil_love_D102_D11","values",1.99587830739742
"D102","D11","evil","justice",0.0391464211057142,"evil_justice_D102_D11","values",1.99587830739742
"D102","D11","evil","greed",0.0661997157612271,"evil_greed_D102_D11","values",1.99587830739742
"D102","D11","greed","peace",0.218932711095661,"greed_peace_D102_D11","values",1.99587830739742
"D102","D11","greed","justice",0.0269675046648782,"greed_justice_D102_D11","values",1.99587830739742
"D102","D14","evil","peace",0.183157467788735,"evil_peace_D102_D14","values",1.88208290783843
"D102","D14","greed","love",0.00778192543140799,"greed_love_D102_D14","values",1.88208290783843
"D102","D14","love","peace",0.27192841025476,"love_peace_D102_D14","values",1.88208290783843
"D102","D14","justice","peace",0.108585137670812,"justice_peace_D102_D14","values",1.88208290783843
"D102","D14","evil","love",0.0903779906946753,"evil_love_D102_D14","values",1.88208290783843
"D102","D14","evil","justice",0.0749632498829047,"evil_justice_D102_D14","values",1.88208290783843
"D102","D14","greed","justice",0.15694693372168,"greed_justice_D102_D14","values",1.88208290783843
"D102","D14","greed","peace",0.263973686046308,"greed_peace_D102_D14","values",1.88208290783843
"D102","D14","evil","greed",0.0824894223138695,"evil_greed_D102_D14","values",1.88208290783843
"D102","D14","justice","love",0.164880447048902,"justice_love_D102_D14","values",1.88208290783843
"D102","D17","evil","greed",0.171338989904117,"evil_greed_D102_D17","values",1.78817216272121
"D102","D17","evil","love",0.127074060099623,"evil_love_D102_D17","values",1.78817216272121
"D102","D17","love","peace",0.275423577441281,"love_peace_D102_D17","values",1.78817216272121
"D102","D17","justice","love",0.105021915687933,"justice_love_D102_D17","values",1.78817216272121
"D102","D17","greed","love",0.0455409391765225,"greed_love_D102_D17","values",1.78817216272121
"D102","D17","evil","justice",0.0225274011313216,"evil_justice_D102_D17","values",1.78817216272121
"D102","D17","greed","justice",0.149672836544628,"greed_justice_D102_D17","values",1.78817216272121
"D102","D17","justice","peace",0.17278369399816,"justice_peace_D102_D17","values",1.78817216272121
"D102","D17","greed","peace",0.317651332042819,"greed_peace_D102_D17","values",1.78817216272121
"D102","D17","evil","peace",0.149995282425547,"evil_peace_D102_D17","values",1.78817216272121
"D102","D18","evil","greed",0.151011910400007,"evil_greed_D102_D18","values",1.60315942781974
"D102","D18","evil","love",0.236242053472936,"evil_love_D102_D18","values",1.60315942781974
"D102","D18","love","peace",0.144326642647153,"love_peace_D102_D18","values",1.60315942781974
"D102","D18","greed","peace",0.0577500542443552,"greed_peace_D102_D18","values",1.60315942781974
"D102","D18","evil","justice",0.103945274291373,"evil_justice_D102_D18","values",1.60315942781974
"D102","D18","justice","peace",0.0107611365178883,"justice_peace_D102_D18","values",1.60315942781974
"D102","D18","justice","love",0.13346445640869,"justice_love_D102_D18","values",1.60315942781974
"D102","D18","greed","love",0.0873316966780364,"greed_love_D102_D18","values",1.60315942781974
"D102","D18","evil","peace",0.093354865164005,"evil_peace_D102_D18","values",1.60315942781974
"D102","D18","greed","justice",0.0468928467399317,"greed_justice_D102_D18","values",1.60315942781974
"D102","D19","justice","peace",0.0564411586593228,"justice_peace_D102_D19","values",1.83410376216303
"D102","D19","greed","peace",0.153836989529352,"greed_peace_D102_D19","values",1.83410376216303
"D102","D19","evil","greed",0.230131971937734,"evil_greed_D102_D19","values",1.83410376216303
"D102","D19","evil","justice",0.0216889332759788,"evil_justice_D102_D19","values",1.83410376216303
"D102","D19","love","peace",0.16105406445471,"love_peace_D102_D19","values",1.83410376216303
"D102","D19","evil","love",0.237714242509311,"evil_love_D102_D19","values",1.83410376216303
"D102","D19","evil","peace",0.0782034085229273,"evil_peace_D102_D19","values",1.83410376216303
"D102","D19","greed","justice",0.208757188760307,"greed_justice_D102_D19","values",1.83410376216303
"D102","D19","justice","love",0.216228635946657,"justice_love_D102_D19","values",1.83410376216303
"D102","D19","greed","love",0.00626122833643977,"greed_love_D102_D19","values",1.83410376216303
"D102","D22","evil","peace",0.109389770643284,"evil_peace_D102_D22","values",1.20149271945157
"D102","D22","justice","peace",0.114823720605863,"justice_peace_D102_D22","values",1.20149271945157
"D102","D22","love","peace",0.0247719209877198,"love_peace_D102_D22","values",1.20149271945157
"D102","D22","evil","greed",0.211251526012854,"evil_greed_D102_D22","values",1.20149271945157
"D102","D22","greed","justice",0.0121215580179385,"greed_justice_D102_D22","values",1.20149271945157
"D102","D22","evil","justice",0.224053085859478,"evil_justice_D102_D22","values",1.20149271945157
"D102","D22","justice","love",0.139637693994817,"justice_love_D102_D22","values",1.20149271945157
"D102","D22","greed","peace",0.102343210258769,"greed_peace_D102_D22","values",1.20149271945157
"D102","D22","greed","love",0.127075895170155,"greed_love_D102_D22","values",1.20149271945157
"D102","D22","evil","love",0.0846917599755583,"evil_love_D102_D22","values",1.20149271945157
"D102","D25","justice","peace",0.251653280911651,"justice_peace_D102_D25","values",2.82116933363507
"D102","D25","evil","peace",0.0786327936502937,"evil_peace_D102_D25","values",2.82116933363507
"D102","D25","evil","greed",0.119689469808295,"evil_greed_D102_D25","values",2.82116933363507
"D102","D25","greed","justice",0.21070907276837,"greed_justice_D102_D25","values",2.82116933363507
"D102","D25","love","peace",0.0767563388650032,"love_peace_D102_D25","values",2.82116933363507
"D102","D25","justice","love",0.323765422077188,"justice_love_D102_D25","values",2.82116933363507
"D102","D25","greed","love",0.117538842068287,"greed_love_D102_D25","values",2.82116933363507
"D102","D25","evil","justice",0.327232935671118,"evil_justice_D102_D25","values",2.82116933363507
"D102","D25","evil","love",0.001315296863722,"evil_love_D102_D25","values",2.82116933363507
"D102","D25","greed","peace",0.0414166480020652,"greed_peace_D102_D25","values",2.82116933363507
"D102","D26","greed","love",0.241038925257222,"greed_love_D102_D26","values",2.31464609962047
"D102","D26","justice","peace",0.0267982558181803,"justice_peace_D102_D26","values",2.31464609962047
"D102","D26","evil","justice",0.0678403996140008,"evil_justice_D102_D26","values",2.31464609962047
